Project Name,function,run time,CPU (mean),CPU (median),CPU (max),CPU (min),RAM (mean),RAM (median),RAM (max),RAM (min),GPU (mean),GPU (median),GPU (max),GPU (min),Args Size (mean),Args Size (median)
generative/adversarial_fgsm,tensorflow.keras.applications.MobileNetV2.predict,3.2626846222,39.47487499999999,38.20624999999999,51.26649999999999,31.34599999999999,4.65075,4.5032499999999995,5.963000000000001,3.494500000000002,66.1102,66.91462500000002,105.45824999999999,41.4855,0.574437141418457,0.574437141418457
generative/autoencoder,tensorflow.keras.models.Model.fit,3.4425605062,40.58925,40.16525000000001,43.35700000000003,38.59375,0.6620249999999992,0.6229999999999976,1.0349999999999966,0.05900000000000105,119.55850000000001,115.13006250000002,135.68125000000003,112.120375,1.7943897247314453,1.7943897247314453
generative/cvae,tensorflow.data.Dataset.from_tensor_slices.shuffle.batch,0.9246571096,2.2732249999999996,2.2337500000000006,4.731499999999997,0.14750000000000085,0.3320499999999998,0.31549999999999967,0.847500000000001,-0.08700000000000063,0.8524250000000002,0.049249999999998906,4.154749999999996,-0.1427499999999995,1.621246337890625e-05,1.621246337890625e-05
images/cnn,tensorflow.keras.datasets.cifar10.load_data,0.5791831111,-0.16679999999999992,-0.13774999999999693,0.019999999999999574,-0.3807500000000026,-0.04764999999999997,-0.0658749999999999,0.03424999999999967,-0.12049999999999939,-0.008600000000000208,-0.02999999999999936,0.10199999999999854,-0.07962500000000006,0.0,0.0
images/cnn,tensorflow.keras.models.Sequential,0.6338526738,0.36859999999999965,0.018249999999998323,1.8490000000000038,-0.2752499999999998,0.07592499999999966,0.03887499999999955,0.3534999999999995,-0.09600000000000097,0.007224999999999859,0.006624999999998771,0.10350000000000037,-0.0867500000000021,0.0,0.0
images/cnn,tensorflow.keras.models.Sequential.fit,168.9570377909,2037.9953999999998,2037.9700000000007,2130.521999999999,1924.1720000000014,-8.940174999999977,-9.84199999999987,15.070999999999913,-29.71900000000028,8457.4729,7609.72475,10097.446,6900.3552500000005,1406.307713508606,1406.307713508606
images/cnn,tensorflow.keras.models.Sequential.evaluate,1.8968874207,14.493675000000001,14.8275,16.658,11.931250000000006,0.805275,0.8341250000000002,0.9630000000000027,0.5249999999999986,24.5025,21.168500000000005,46.783,15.565250000000006,234.3847942352295,234.3847942352295
keras/classification,tensorflow.keras.Sequential.fit,101.7963061196,1183.7370999999998,1180.297,1243.5339999999997,1164.651249999999,-14.300999999999942,-14.715124999999944,2.7385000000001583,-22.342500000000086,4464.1849125,4003.8265,5676.54625,3895.3919999999994,358.9441909790039,358.9441909790039
keras/classification,tensorflow.keras.Sequential.evaluate,1.4632439206,8.457024999999998,8.473374999999997,11.712249999999997,5.6905,0.2776249999999994,0.300125,0.3987499999999997,0.11250000000000071,11.2694125,9.230250000000002,25.707,5.716000000000001,59.82424259185791,59.82424259185791
keras/overfit_and_underfit,tensorflow.data.experimental.CsvDataset,0.7504624189,0.5340000000000004,0.03537500000000193,2.6255000000000024,-0.14199999999999946,0.08792500000000011,0.04912499999999986,0.4900000000000011,-0.12149999999999972,-0.047162499999999954,-0.04800000000000004,0.0835000000000008,-0.1462500000000002,0.00034999847412109375,0.00034999847412109375
keras/regression,tensorflow.keras.Sequential.fit,5.3420132857,71.24035000000002,70.5415,74.22849999999997,69.52000000000004,0.23489999999999753,0.27224999999999966,1.04999999999999,-0.4199999999999946,161.5618125,140.26125,226.78124999999997,123.17749999999998,0.023697853088378906,0.023697853088378906
load_data/numpy,tensorflow.keras.Sequential.fit,53.99853148,647.2580500000001,649.6796250000004,658.150000000001,631.1754999999991,-13.792599999999988,-13.072999999999922,-5.44700000000006,-23.772000000000048,2055.4676875,2050.4156875,2110.0459999999994,1984.1529999999996,0,0.0
load_data/numpy,tensorflow.keras.Sequential.evaluate,0.8786150703,1.986300000000001,1.8235000000000063,5.426499999999997,-0.11675000000000324,0.06797500000000016,0.030000000000000027,0.4009999999999998,-0.23250000000000082,2.0762,1.7017500000000005,5.472999999999999,-0.1377499999999987,0,0.0
load_data/tfrecord,tensorflow.data.Dataset.from_tensor_slices.map,0.7550858331,0.48570000000000063,0.4216250000000006,1.8134999999999977,-0.46474999999999866,0.015524999999999834,0.024124999999999952,0.16500000000000004,-0.12300000000000022,-10.554999999999998,-10.693374999999998,0.04650000000000176,-16.364,0,0.0
quickstart/advanced,tensorflow.data.Dataset.from_tensor_slices).shuffle.batch,0.8968819541,1.472199999999999,1.4142499999999991,3.6000000000000014,-0.07150000000000034,0.2326999999999999,0.1995,0.5090000000000003,0.0019999999999988916,0.769325,0.04875000000000007,3.6630000000000003,-0.059499999999999886,1.621246337890625e-05,1.621246337890625e-05
quickstart/beginner,tensorflow.keras.models.Sequential,0.7879247978,1.1827750000000006,1.1104999999999983,3.13450000000001,-0.09949999999999903,0.16904999999999962,0.1557499999999996,0.46199999999999974,-0.10600000000000076,0.08721250000000022,-0.018499999999999517,1.2195,-0.15275000000000105,0.0034284591674804688,0.0034284591674804688
quickstart/beginner,tensorflow.keras.models.Sequential.numpy,0.8047757869,0.4340249999999976,-0.030500000000001748,2.8799999999999883,-1.5925000000000011,0.08629999999999974,0.08124999999999982,0.33649999999999913,-0.19349999999999978,1.218525000000001,-0.00543749999999843,4.462000000000003,-0.09812500000000135,0.0,0.0
quickstart/beginner,tensorflow.keras.models.Sequential.fit,52.5536011455,611.651825,630.1354999999998,639.9780000000005,431.37799999999993,-13.789100000000024,-12.662000000000035,-9.490000000000066,-25.23599999999999,2474.890825,2480.900125,2943.8945000000003,2002.265,358.9441909790039,358.9441909790039
quickstart/beginner,tensorflow.keras.models.Sequential.evaluate,1.5014616354,8.783000000000003,8.469000000000005,11.742500000000007,6.988500000000002,0.1609749999999998,0.17324999999999946,0.3440000000000012,-0.07549999999999812,12.7466,8.395750000000003,27.653500000000005,-15.602000000000004,59.82424259185791,59.82424259185791
structured_data/feature_columns,tensorflow.keras.Sequential.fit,55.7258005681,729.5568250000001,733.5350000000001,758.4554999999996,706.8075000000001,-3.575750000000005,-1.643749999999983,0.26600000000001955,-15.329999999999984,2163.1582750000002,2094.139,2914.5874999999987,1978.812500000001,0,0.0
structured_data/feature_columns,tensorflow.keras.Sequential.evaluate,1.1350970362,5.249999999999998,5.1499999999999915,7.581499999999998,3.3230000000000075,0.01590000000000007,0.022750000000000714,0.2290000000000001,-0.1064999999999996,4.3904125,4.0588750000000005,6.650125000000003,2.0604999999999976,0,0.0
